batch,trans_date_trans_time,cc_num,merchant,category,amt,fraud_score
1272,2020-07-12 23:42:17,3514897282719543,fraud_Denesik and Sons,shopping_pos,192.01,0.9791
1272,2020-12-07 23:14:25,4412720572684931,fraud_Parisian, Schiller and Altenwerth,misc_net,192.01,0.9918
1273,2020-09-22 23:14:35,4170689372027579,fraud_Hayes, Marquardt and Dibbert,misc_net,192.01,0.526
1273,2020-10-27 23:30:56,676281772837,fraud_Turner and Sons,shopping_pos,192.01,0.9836
1274,2020-07-12 22:53:57,501882822387,fraud_Beier-Hyatt,shopping_pos,192.01,0.9788
1276,2020-10-26 21:53:10,573283817795,fraud_Terry-Huel,shopping_net,192.01,0.8638
1276,2020-07-08 22:28:05,371009169330125,fraud_Kerluke, Considine and Macejkovic,misc_net,192.01,0.4885
1278,2020-12-07 22:11:54,4890424426862856940,fraud_Stanton, Jakubowski and Baumbach,shopping_net,192.01,0.6796
1278,2020-11-08 01:04:05,2475085306462014,fraud_Cartwright-Harris,grocery_pos,192.01,0.9933
1278,2020-07-03 02:07:47,3540416671210051,fraud_Schumm, Bauch and Ondricka,grocery_pos,192.01,0.9989
1280,2020-07-06 00:44:35,4462038234743679432,fraud_Lockman Ltd,grocery_pos,192.01,0.7546
1280,2020-07-05 00:18:33,4462038234743679432,fraud_Casper, Hand and Zulauf,grocery_pos,192.01,0.7546
1280,2020-10-23 00:03:37,4481131401752,fraud_Bernier, Volkman and Hoeger,misc_net,192.01,0.3555
1282,2020-11-23 01:25:55,3500165543009955,fraud_Cummerata-Jones,gas_transport,10.34,0.9852
1282,2020-09-27 01:54:23,60495593109,fraud_Mosciski, Gislason and Mertz,grocery_pos,192.01,0.9974
1282,2020-08-03 19:16:35,4725673654161314,fraud_Lemke-Gutmann,shopping_net,192.01,0.8694
1283,2020-11-05 22:25:33,38859492057661,fraud_Kuphal-Bartoletti,misc_net,192.01,0.9917
1284,2020-11-11 23:23:51,4103158249977,fraud_Bernier, Volkman and Hoeger,misc_net,192.01,0.9488
1284,2020-08-21 22:01:39,372382441451095,fraud_Rutherford-Mertz,grocery_pos,192.01,0.9686
1284,2020-11-23 01:30:49,4972228199573984,fraud_Funk Group,grocery_net,14.95,0.6667
1286,2020-06-25 23:01:19,3593118134380341,fraud_Goyette Inc,shopping_net,192.01,0.9946
1286,2020-12-14 22:49:48,6011492816282597,fraud_Greenholt, O'Hara and Balistreri,shopping_net,192.01,0.7189
1286,2020-12-02 22:27:09,30266994494236,fraud_Stark-Batz,entertainment,192.01,0.5285
1287,2020-09-11 00:28:02,376656886990758,fraud_Olson, Becker and Koch,gas_transport,13.32,0.9855
1289,2020-12-17 22:43:44,639046421587,fraud_Lemke-Gutmann,shopping_net,192.01,0.9865
1289,2020-10-03 22:01:59,3585052663373890,fraud_Reichert, Huels and Hoppe,shopping_net,192.01,0.9902
1289,2020-06-21 22:32:22,6564459919350820,fraud_Rodriguez, Yost and Jenkins,misc_net,192.01,0.9922
1290,2020-08-12 22:30:22,343746486082492,fraud_Terry-Huel,shopping_net,192.01,0.7823
1292,2020-12-01 01:42:47,30266994494236,fraud_Pacocha-O'Reilly,grocery_pos,192.01,0.93
1294,2020-11-01 00:14:11,4087542780207162,fraud_Stracke-Lemke,grocery_pos,192.01,0.9961
1294,2020-12-06 23:12:24,4292743669224718067,fraud_Predovic Inc,shopping_net,192.01,0.6559
1296,2020-07-19 22:32:39,2703186189652095,fraud_Gaylord-Powlowski,home,192.01,0.5482
1296,2020-12-12 23:19:01,6011366578560244,fraud_Greenholt, O'Hara and Balistreri,shopping_net,192.01,0.8062
1296,2020-10-27 00:29:41,676281772837,fraud_Murray-Smitham,grocery_pos,192.01,0.9235
1296,2020-07-26 22:46:36,2222157926772399,fraud_Berge-Ullrich,home,192.01,0.8702
1297,2020-11-17 22:40:29,3585740823295298,fraud_Zboncak, Rowe and Murazik,shopping_net,192.01,0.8238
1300,2020-10-06 02:55:03,3586955669388457,fraud_Cummerata-Jones,gas_transport,11.82,0.9862
1302,2020-11-20 22:18:38,3582402971899057,fraud_Barrows PLC,shopping_pos,192.01,0.9897
1302,2020-10-05 01:16:29,2297447006766555,fraud_Padberg-Welch,grocery_pos,192.01,0.9258
1302,2020-08-22 00:23:28,4158758517677931,fraud_Kuphal-Predovic,misc_net,192.01,0.4124
1302,2020-11-13 23:06:51,30487648872433,fraud_Kris-Weimann,misc_net,192.01,0.9874
1304,2020-09-16 00:06:16,3530503964418806,fraud_Vandervort-Funk,grocery_pos,192.01,0.998
1304,2020-11-06 13:50:48,4239436242473,fraud_Kerluke-Abshire,shopping_net,192.01,0.4818
1304,2020-11-27 22:37:25,3513506355699497,fraud_Boyer-Reichert,shopping_net,192.01,0.9839
1304,2020-07-21 23:49:05,4225990116481262579,fraud_Durgan-Auer,misc_net,192.01,0.9912
1304,2020-07-10 22:42:44,675961917837,fraud_Koepp-Parker,grocery_pos,192.01,0.9863
1305,2020-10-27 00:22:22,573283817795,fraud_Hackett-Lueilwitz,grocery_pos,192.01,0.9431
1306,2020-09-14 14:24:26,4586260469584,fraud_Stamm-Witting,shopping_net,192.01,0.6222
1308,2020-10-18 00:38:24,378904938837132,fraud_Gerlach Inc,shopping_net,192.01,0.971
1312,2020-09-05 22:58:53,341283058448499,fraud_Medhurst PLC,shopping_net,192.01,0.9899
1312,2020-07-19 23:45:30,375534208663984,fraud_Kuhic LLC,shopping_net,192.01,0.9549
1312,2020-10-18 15:22:58,378858024506425,fraud_Baumbach, Feeney and Morar,shopping_net,192.01,0.8335
1314,2020-08-16 01:40:43,4634955908138648,fraud_Vandervort-Funk,grocery_pos,192.01,0.9333
1314,2020-09-02 23:48:33,4509142395811241,fraud_Klocko LLC,misc_net,192.01,0.9844
1315,2020-10-25 22:17:46,4740713119940984,fraud_Heathcote LLC,shopping_net,192.01,0.985
1315,2020-10-06 22:11:56,3586955669388457,fraud_Kris-Weimann,misc_net,192.01,0.9196
1316,2020-08-06 23:52:16,6595970453799027,fraud_Bashirian Group,shopping_net,192.01,0.9849
1318,2020-09-23 18:34:20,586100864972,fraud_Little Ltd,kids_pets,21.29,0.9921
1319,2020-10-18 01:47:06,378858024506425,fraud_Cole PLC,grocery_pos,192.01,0.9222
1319,2020-11-25 01:37:22,30546453310167,fraud_Kiehn-Emmerich,grocery_pos,192.01,0.9966
1319,2020-12-12 01:57:10,4607072969078276,fraud_Fisher-Schowalter,shopping_net,192.01,0.969
1319,2020-07-11 22:01:07,675961917837,fraud_Auer-West,shopping_net,192.01,0.9897
1320,2020-12-05 03:04:55,630423337322,fraud_Goodwin-Nitzsche,grocery_pos,192.01,0.897
1321,2020-06-24 00:44:24,180098888332620,fraud_Huel, Hammes and Witting,grocery_pos,192.01,0.9996
1323,2020-08-04 18:27:12,4727244663135968,fraud_Schmitt Ltd,misc_net,192.01,0.7054
1324,2020-11-20 23:18:47,4279161831637,fraud_Klein Group,entertainment,192.01,0.7302
1325,2020-12-17 23:08:57,639046421587,fraud_Macejkovic-Lesch,shopping_pos,192.01,0.9509
1325,2020-10-03 00:04:38,347399333635231,fraud_Miller-Hauck,grocery_pos,192.01,0.9988
1325,2020-08-25 00:21:08,4658490815480264,fraud_Gutmann Ltd,grocery_net,14.31,0.6094
1325,2020-08-24 22:46:43,4658490815480264,fraud_Corwin-Gorczany,misc_net,192.01,0.9844
1327,2020-10-03 02:03:42,347399333635231,fraud_Padberg-Welch,grocery_pos,192.01,0.9987
1327,2020-12-14 03:08:48,6011492816282597,fraud_Robel, Cummerata and Prosacco,gas_transport,9.43,0.9849
1328,2020-08-12 01:11:47,374497717543058,fraud_Connelly, Reichert and Fritsch,gas_transport,21.36,0.7987
1328,2020-11-04 00:44:27,370612217861404,fraud_Sporer Inc,gas_transport,12.01,0.9858
1329,2020-12-19 22:22:55,374125201044065,fraud_Klocko LLC,misc_net,192.01,0.9855
1329,2020-11-09 22:54:44,4099707841315751,fraud_Greenfelder, Bartoletti and Davis,misc_net,192.01,0.7651
1333,2020-12-11 02:10:57,3596217206093829,fraud_Bailey-Morar,grocery_pos,192.01,0.8961
1333,2020-07-07 02:12:52,4713464490314802,fraud_Wolf Inc,grocery_pos,192.01,0.9959
1333,2020-07-31 23:07:54,4352307151555405069,fraud_Stehr, Jewess and Schimmel,misc_net,192.01,0.9874
1333,2020-07-22 03:11:26,4195740185974,fraud_Connelly, Reichert and Fritsch,gas_transport,8.2,0.9872
1335,2020-07-05 22:15:47,30082025922891,fraud_Eichmann, Hayes and Treutel,travel,2.03,0.4417
1335,2020-09-04 01:05:47,341283058448499,fraud_Dicki Ltd,grocery_net,13.6,0.7371
1336,2020-11-19 02:13:20,6538441737335434,fraud_Goodwin-Nitzsche,grocery_pos,192.01,0.972
1337,2020-10-18 22:04:05,378858024506425,fraud_Zemlak Group,misc_net,192.01,0.9881
1339,2020-09-21 01:38:35,4170689372027579,fraud_Bernhard Inc,gas_transport,7.98,0.9866
1340,2020-12-22 14:30:10,2242176657877538,fraud_Predovic Inc,shopping_net,192.01,0.9992
1341,2020-09-13 01:14:23,213161293389774,fraud_Parisian and Sons,gas_transport,9.71,0.9873
1341,2020-09-22 02:14:05,4170689372027579,fraud_Moen, Reinger and Murphy,grocery_pos,192.01,0.8578
1342,2020-11-28 00:20:29,3513506355699497,fraud_Rodriguez Group,gas_transport,10.64,0.9868
1343,2020-11-03 23:50:51,4244953610136705533,fraud_Tillman, Fritsch and Schmitt,misc_net,192.01,0.9518
1343,2020-12-12 01:22:36,3596357274378601,fraud_Pacocha-O'Reilly,grocery_pos,192.01,0.8871
1344,2020-08-30 23:01:20,6596735789587928,fraud_Reichert, Huels and Hoppe,shopping_net,192.01,0.9872
1345,2020-11-05 03:30:34,370612217861404,fraud_Auer-West,shopping_net,192.01,0.9238
1345,2020-10-05 13:00:28,2297447006766555,fraud_Mosciski, Ziemann and Farrell,shopping_net,192.01,0.6192
1345,2020-09-23 03:55:45,676369110710,fraud_Goldner, Kovacek and Abbott,grocery_pos,192.01,0.8842
1347,2020-06-30 23:46:30,3528231451607350,fraud_Torphy-Goyette,shopping_pos,192.01,0.9905
1347,2020-07-11 03:16:53,6011399591920186,fraud_O'Keefe-Hudson,grocery_pos,192.01,0.9061
1347,2020-09-05 23:57:54,341283058448499,fraud_Lebsack and Sons,misc_net,192.01,0.9901
1349,2020-09-04 02:02:54,3550412175018089,fraud_Emard Inc,gas_transport,10.69,0.9921
1351,2020-08-12 23:21:30,374497717543058,fraud_Zemlak Group,misc_net,192.01,0.9842
1351,2020-12-01 04:08:15,377834944388609,fraud_Miller-Hauck,grocery_pos,192.01,0.8304
1351,2020-09-11 02:47:49,376656886990758,fraud_Heidenreich PLC,grocery_pos,192.01,0.8654
1351,2020-12-03 20:10:18,30029052116970,fraud_Wiza LLC,misc_pos,47.73,0.5412
1351,2020-10-25 23:54:05,180046617132290,fraud_Auer-West,shopping_net,192.01,0.9817
1353,2020-07-18 23:37:00,3534330126107879,fraud_Quitzon, Green and Bashirian,shopping_pos,192.01,0.7704
1353,2020-09-23 02:38:48,676369110710,fraud_Greenholt, Jacobi and Gleason,gas_transport,9.34,0.986
1354,2020-10-17 02:37:29,30570197515105,fraud_Goldner, Kovacek and Abbott,grocery_pos,192.01,0.9975
1355,2020-12-20 22:09:12,4536996888716062123,fraud_Ankunding LLC,shopping_net,192.01,0.5146
1355,2020-10-24 23:26:49,4740713119940984,fraud_Boyer-Reichert,shopping_net,192.01,0.9856
1355,2020-08-28 23:53:31,6011975266774121,fraud_Kerluke, Considine and Macejkovic,misc_net,192.01,0.9893
1357,2020-12-19 11:11:57,374125201044065,fraud_Rowe, Batz and Goodwin,grocery_pos,192.01,0.8994
1357,2020-08-12 23:08:39,2284059275940012,fraud_Ferry, Lynch and Kautzer,misc_net,192.01,0.986
1357,2020-12-17 23:46:50,639046421587,fraud_Kassulke PLC,shopping_net,192.01,0.9878
1357,2020-10-22 00:19:41,4481131401752,fraud_McDermott-Weimann,grocery_pos,192.01,0.9642
1357,2020-11-27 00:53:59,3513506355699497,fraud_Strosin-Cruickshank,grocery_pos,192.01,0.96
1359,2020-09-07 02:08:33,4623560839669,fraud_Streich, Hansen and Veum,gas_transport,16.5,0.9791
1359,2020-07-27 00:45:56,30290551782700,fraud_Cole PLC,grocery_pos,192.01,0.9904
1359,2020-09-28 16:21:40,6011477612335392,fraud_Schmeler, Bashirian and Price,shopping_net,192.01,0.9751
1359,2020-07-20 00:06:38,2268221587779419,fraud_Towne, Greenholt and Koepp,shopping_net,192.01,0.9539
1361,2020-08-25 00:13:33,4658490815480264,fraud_DuBuque LLC,grocery_pos,192.01,0.8741
1361,2020-09-05 23:35:35,4417677808209716,fraud_Ankunding LLC,shopping_net,192.01,0.87
1361,2020-07-06 22:33:04,30197398657930,fraud_Gaylord-Powlowski,home,192.01,0.3967
1363,2020-09-29 23:23:29,6011477612335392,fraud_O'Keefe-Hudson,grocery_pos,192.01,0.9865
1363,2020-08-04 03:12:07,4653879239169997,fraud_Kerluke, Kertzmann and Wiza,misc_net,192.01,0.9373
1363,2020-10-18 20:44:19,378858024506425,fraud_Turner and Sons,shopping_pos,192.01,0.6046
1363,2020-10-25 23:33:00,4599285557366057,fraud_Kuhn LLC,misc_net,192.01,0.4482
1364,2020-11-28 03:50:37,676275912597,fraud_Deckow-O'Conner,grocery_pos,192.01,0.9971
1365,2020-10-15 00:06:07,341542810616333,fraud_Koss and Sons,gas_transport,17.45,0.9457
1365,2020-07-06 01:07:20,30197398657930,fraud_Gibson-Deckow,entertainment,192.01,0.9109
1365,2020-09-22 02:02:46,60487002085,fraud_Cole PLC,grocery_pos,192.01,0.9742
1366,2020-10-26 00:50:17,573283817795,fraud_Padberg-Welch,grocery_pos,192.01,0.9449
1366,2020-07-25 00:03:55,38014427445058,fraud_Tromp, Kerluke and Glover,grocery_net,13.51,0.6667
1367,2020-12-14 22:35:57,371009169330125,fraud_Lynch Ltd,shopping_pos,192.01,0.623
1369,2020-09-01 23:45:19,180052752563109,fraud_Terry-Huel,shopping_net,192.01,0.9842
1369,2020-07-27 23:00:25,30290551782700,fraud_Macejkovic-Lesch,shopping_pos,192.01,0.9841
1370,2020-11-15 00:29:49,378006354724784,fraud_Lockman Ltd,grocery_pos,192.01,0.9963
1371,2020-09-25 00:36:43,4427805710168,fraud_Kunze Inc,grocery_pos,192.01,0.9442
1371,2020-10-14 02:03:13,3501942333500073,fraud_Kuhic Inc,grocery_pos,192.01,0.9915
1371,2020-08-11 02:56:25,30238755902988,fraud_Bernhard, Grant and Langworth,shopping_pos,192.01,0.9579
1373,2020-09-25 01:15:31,4427805710168,fraud_Schoen, Kuphal and Nitzsche,grocery_pos,192.01,0.9446
1373,2020-06-24 03:33:40,180098888332620,fraud_Huels-Hahn,gas_transport,7.82,0.9921
1374,2020-09-04 03:07:03,341283058448499,fraud_Cummings LLC,gas_transport,19.47,0.9456
1375,2020-11-13 22:14:44,3535808924394848,fraud_Fisher Inc,shopping_net,192.01,0.9818
1375,2020-08-26 00:50:12,3563837241599446,fraud_Kiehn-Emmerich,grocery_pos,192.01,0.9642
1375,2020-06-30 03:13:30,3586008444788268,fraud_Goyette, Howell and Collier,shopping_pos,192.01,0.9096
1375,2020-12-14 03:20:58,4423489490781412,fraud_Friesen-Stamm,gas_transport,18.9,0.9148
1377,2020-07-23 03:12:28,4195740185974,fraud_Koepp-Witting,grocery_pos,192.01,0.9972
1379,2020-06-30 23:45:52,3528231451607350,fraud_Huel, Hammes and Witting,grocery_pos,192.01,0.9815
1379,2020-12-19 22:14:40,373905417449658,fraud_Turner and Sons,shopping_pos,192.01,0.9457
1380,2020-07-21 02:23:10,4797297220948468262,fraud_Raynor, Reinger and Hagenes,gas_transport,10.86,0.985
1381,2020-11-14 22:00:18,30487648872433,fraud_Kuhic Inc,grocery_pos,192.01,0.9817
1381,2020-07-27 23:44:56,30290551782700,fraud_Conroy Ltd,shopping_pos,192.01,0.9841
1383,2020-09-24 22:43:25,586100864972,fraud_Hickle Group,shopping_pos,192.01,0.9934
1383,2020-09-04 23:40:41,341283058448499,fraud_Lockman Ltd,grocery_pos,192.01,0.9855
1385,2020-08-01 23:01:10,3576281490078437,fraud_Stamm-Witting,shopping_net,192.01,0.9733
1388,2020-11-19 05:28:23,30175986190993,fraud_Hudson-Ratke,grocery_pos,192.01,0.4175
1388,2020-07-28 22:46:42,3596217206093829,fraud_Larkin, Stracke and Greenfelder,entertainment,192.01,0.6982
1389,2020-08-16 23:44:12,3575540972310993,fraud_Schmidt-Larkin,home,192.01,0.5223
1395,2020-09-23 23:06:25,3518234918950662,fraud_Pacocha-Bauch,shopping_pos,192.01,0.9509
1405,2020-10-04 12:01:06,3583793405872580,fraud_Goyette, Howell and Collier,shopping_pos,192.01,0.4199
1407,2020-12-21 22:40:38,4658117080136,fraud_Kihn, Abernathy and Douglas,shopping_net,192.01,0.7308
1413,2020-08-11 23:54:51,6011724471098086,fraud_Crist, Jakubowski and Littel,home,192.01,0.3933
1415,2020-08-08 00:54:26,6592243974328236,fraud_Ferry, Lynch and Kautzer,misc_net,192.01,0.3815
1422,2020-12-23 07:06:04,3560725013359375,fraud_Kuhic Inc,grocery_pos,192.01,0.4346
1433,2020-09-06 23:40:07,4642255475285942,fraud_Ebert-Daugherty,travel,9.35,0.4163
1434,2020-12-08 23:06:54,2285066385084291,fraud_Kihn Inc,shopping_pos,192.01,0.7362
1441,2020-07-24 22:11:54,3599237318576484,fraud_Schroeder, Hauck and Treutel,entertainment,192.01,0.4913
1453,2020-08-09 22:15:04,3520550088202337,fraud_Langworth, Boehm and Gulgowski,shopping_net,192.01,0.7656
1457,2020-12-19 00:34:28,3518234918950662,fraud_Deckow-O'Conner,grocery_pos,192.01,0.5216
1461,2020-11-03 23:16:21,3583793405872580,fraud_Schuppe, Nolan and Hoeger,shopping_pos,192.01,0.9759
1462,2020-12-06 05:24:47,4464457352619,fraud_Schultz, Simonis and Little,grocery_pos,192.01,0.7396
1463,2020-12-12 23:12:26,6597248210463122,fraud_Wilkinson Ltd,entertainment,192.01,0.5747
1464,2020-12-07 10:02:12,4710826438164847414,fraud_Brekke and Sons,gas_transport,19.47,0.4123
1479,2020-10-30 22:22:43,342035762534413,fraud_Reichert, Shanahan and Hayes,shopping_net,192.01,0.6816
1479,2020-12-08 23:55:27,374930071163758,fraud_Boyer PLC,shopping_net,192.01,0.7753
1500,2020-09-21 23:53:27,3583793405872580,fraud_Jewess LLC,shopping_pos,192.01,0.7075
1507,2020-12-01 23:43:11,30273037698427,fraud_Turner and Sons,shopping_pos,192.01,0.3682
1510,2020-08-14 02:48:12,501831082224,fraud_Hills-Olson,grocery_net,13.17,0.823
1526,2020-09-20 22:49:25,4292902571056973207,fraud_Sawayn PLC,shopping_pos,192.01,0.7754
1527,2020-11-10 02:59:32,3518234918950662,fraud_Hackett-Lueilwitz,grocery_pos,192.01,0.4595
1538,2020-07-06 22:20:14,3523843138706408,fraud_Brown-Greenholt,entertainment,192.01,0.5631
1539,2020-10-22 23:39:58,36890292963032,fraud_Kilback, Nitzsche and Leffler,travel,12.69,0.41
1540,2020-09-29 13:20:26,3518234918950662,fraud_Thiel PLC,misc_pos,64.09,0.5411
1555,2020-08-11 22:07:14,573860193545,fraud_Heathcote, Yost and Kertzmann,shopping_net,192.01,0.7097
1575,2020-08-20 02:18:52,4698163635895795,fraud_Brown PLC,misc_net,192.01,0.6288
1585,2020-10-30 01:30:49,3518234918950662,fraud_Padberg-Welch,grocery_pos,192.01,0.5289
1587,2020-11-30 08:13:30,213125815021702,fraud_Koepp-Parker,grocery_pos,192.01,0.4908
1599,2020-06-22 20:50:42,4462038234743679432,fraud_Bahringer-Streich,food_dining,134.75,0.6671
1603,2020-12-11 22:34:11,577588686219,fraud_Pfeffer and Sons,shopping_pos,192.01,0.4953
1613,2020-12-18 00:45:57,4044436772018844508,fraud_Heller, Gutmann and Zieme,grocery_pos,192.01,0.8907
1617,2020-10-01 22:28:32,4158945090781624,fraud_Schmidt and Sons,shopping_net,192.01,0.7724
1623,2020-10-20 23:03:04,6592243974328236,fraud_Baumbach, Hodkiewicz and Walsh,shopping_pos,192.01,0.3779
1623,2020-08-17 22:17:19,4653178848915023204,fraud_Denesik and Sons,shopping_pos,192.01,0.3803
1626,2020-07-06 23:52:46,4170689372027579,fraud_Johnson, Runolfsdottir and Mayer,misc_net,192.01,0.5253
1629,2020-12-12 02:48:39,3518234918950662,fraud_Murray-Smitham,grocery_pos,192.01,0.5167
1634,2020-12-20 22:58:38,4810839835482794272,fraud_Kling, Howe and Schneider,home,192.01,0.5163
1641,2020-07-31 01:20:02,4767265376804500,fraud_Raynor, Reinger and Hagenes,gas_transport,19.73,0.9685
1641,2020-11-15 21:17:47,3518234918950662,fraud_Schmeler Inc,misc_pos,77.01,0.5411
1643,2020-12-23 07:03:41,2297447006766555,fraud_Raynor, Reinger and Hagenes,gas_transport,20.44,0.403
1647,2020-07-12 02:39:17,4956828990005111019,fraud_Flatley-Durgan,misc_net,192.01,0.5973
1652,2020-12-22 15:32:28,4562827002127,fraud_Kihn, Abernathy and Douglas,shopping_net,192.01,0.4474
1679,2020-09-08 23:08:22,4089096483689733451,fraud_Stark-Koss,home,192.01,0.5871
1683,2020-12-28 23:22:43,6011504998544485,fraud_Miller-Harris,misc_net,192.01,0.6089
1685,2020-09-07 03:35:58,377026671291680,fraud_Berge LLC,gas_transport,20.01,0.7356
1689,2020-12-18 00:20:30,3518234918950662,fraud_O'Keefe-Hudson,grocery_pos,192.01,0.5216
1698,2020-07-28 22:52:17,4104312520615374,fraud_Cormier, Stracke and Thiel,entertainment,192.01,0.8961
1704,2020-12-21 08:26:50,213175487106448,fraud_Berge LLC,gas_transport,19.49,0.3942
1728,2020-11-27 23:39:03,30273037698427,fraud_Towne, Greenholt and Koepp,shopping_net,192.01,0.3759
1741,2020-09-13 22:26:04,4745996322265,fraud_Rippin, Kub and Mann,misc_net,192.01,0.5571
1755,2020-11-27 23:18:37,4980323467523543940,fraud_Deckow-Dare,food_dining,115.96,0.4763
1756,2020-09-24 03:17:13,503874407318,fraud_Dooley-Thompson,misc_net,192.01,0.4473
1757,2020-06-30 23:30:11,6592243974328236,fraud_Langworth, Boehm and Gulgowski,shopping_net,192.01,0.7409
1767,2020-08-17 22:16:29,503874407318,fraud_Rippin, Kub and Mann,misc_net,192.01,0.6864
1769,2020-12-27 16:37:13,30029052116970,fraud_Wisozk and Sons,misc_pos,87.82,0.5411
1777,2020-11-24 02:22:43,3598215285024754,fraud_Bradtke PLC,grocery_pos,192.01,0.5573
1788,2020-12-05 22:04:48,4957924165498,fraud_Dare-Marvin,entertainment,192.01,0.8149
1793,2020-12-12 02:54:31,3598215285024754,fraud_O'Keefe-Hudson,grocery_pos,192.01,0.6027
1795,2020-11-04 22:20:24,370877495212014,fraud_Schiller, Blanda and Johnson,home,192.01,0.3737
1803,2020-12-27 23:50:41,3553629419254918,fraud_Kutch-Wilderman,home,192.01,0.5079
1811,2020-12-07 22:38:54,30082025922891,fraud_Hills-Boyer,personal_care,1.05,0.4103
1817,2020-12-07 10:22:22,6511349151405438,fraud_Bradtke PLC,grocery_pos,192.01,0.526
1818,2020-12-26 22:48:33,4110266553600176127,fraud_Stark-Koss,home,192.01,0.9059
1823,2020-11-28 22:00:49,3568255211412877,fraud_Lemke-Gutmann,shopping_net,192.01,0.7945
1829,2020-10-22 15:01:53,30029052116970,fraud_Roberts-Beahan,misc_pos,91.14,0.5411
1835,2020-12-01 23:56:05,36485887555770,fraud_Stanton, Jakubowski and Baumbach,shopping_net,192.01,0.4271
1837,2020-12-22 21:17:35,3518234918950662,fraud_Turcotte-Halvorson,misc_pos,16.1,0.5435
1843,2020-09-19 22:24:59,4562827002127,fraud_Heathcote LLC,shopping_net,192.01,0.8153
1855,2020-12-11 23:12:56,571314334723,fraud_Pouros-Conroy,shopping_pos,192.01,0.914
1857,2020-07-17 23:38:55,4998109455173950,fraud_Botsford and Sons,home,192.01,0.3558
1865,2020-11-22 01:35:27,4294930380592,fraud_Trantow PLC,grocery_net,15.62,0.6087
1875,2020-08-20 23:47:14,4859525594182537,fraud_Nolan-Williamson,kids_pets,19.47,0.3532
1875,2020-12-21 22:32:23,3556613125071656,fraud_Ruecker, Beer and Collier,shopping_net,192.01,0.6216
1883,2020-09-14 23:19:18,30234966027947,fraud_Heathcote LLC,shopping_net,192.01,0.376
1887,2020-06-30 23:12:47,6011492816282597,fraud_Zboncak, Rowe and Murazik,shopping_net,192.01,0.699
1897,2020-12-07 19:32:00,4044436772018844508,fraud_Kuhn LLC,shopping_pos,192.01,0.6208
1917,2020-12-04 07:55:06,2383461948823908,fraud_Vandervort-Funk,grocery_pos,192.01,0.3549
1949,2020-11-30 22:41:49,343472729187663,fraud_Bauch-Blanda,entertainment,192.01,0.7504
1953,2020-12-10 03:40:28,3518234918950662,fraud_Kilback LLC,grocery_pos,192.01,0.5297
1962,2020-11-10 23:41:43,3568255211412877,fraud_Romaguera, Cruickshank and Greenholt,shopping_net,192.01,0.6265
1973,2020-07-28 22:22:39,30518196150127,fraud_Mante, Luettgen and Hackett,health_fitness,21.08,0.3574
1975,2020-11-05 23:26:28,573860193545,fraud_Reichert, Huels and Hoppe,shopping_net,192.01,0.7996
1975,2020-12-20 22:24:19,371009169330125,fraud_Heathcote LLC,shopping_net,192.01,0.8504
1979,2020-10-14 22:25:15,3596357274378601,fraud_Stanton, Jakubowski and Baumbach,shopping_net,192.01,0.5078
1985,2020-10-28 15:21:36,30029052116970,fraud_Balistreri-Nader,misc_pos,22.48,0.5638
1996,2020-12-17 18:57:46,30029052116970,fraud_Christiansen-Gusikowski,misc_pos,21.83,0.5638
2017,2020-07-01 23:18:53,2296006538441789,fraud_Labadie, Treutel and Bode,shopping_net,192.01,0.6641
2019,2020-11-29 23:44:17,4169388510116,fraud_Cummerata-Hilpert,entertainment,192.01,0.3999
2025,2020-12-01 22:19:08,3518234918950662,fraud_Fisher-Schowalter,shopping_net,192.01,0.9558
2030,2020-07-12 23:07:14,4239436242473,fraud_Dooley Inc,shopping_pos,192.01,0.7149
2033,2020-12-14 23:07:55,2714019737356678,fraud_Haag-Blanda,food_dining,103.39,0.3536
2041,2020-11-19 18:12:10,3583793405872580,fraud_McDermott-Rice,misc_pos,9.73,0.5432
2045,2020-07-10 00:12:37,3563837241599446,fraud_McGlynn-Heathcote,misc_net,192.01,0.3572
2057,2020-08-03 23:54:33,6011542681743618,fraud_Eichmann-Kilback,home,192.01,0.4421
2059,2020-10-01 22:39:47,3518758680062249,fraud_Rempel Inc,shopping_net,192.01,0.7868
2065,2020-08-06 22:09:28,3557442674264531,fraud_Miller-Harris,misc_net,192.01,0.8035
2068,2020-12-03 23:21:45,571314334723,fraud_Hermann-Gaylord,misc_pos,8.02,0.3687
2075,2020-11-23 17:34:53,3523843138706408,fraud_Spencer-Runolfsson,misc_pos,9.66,0.5432
2080,2020-12-27 18:35:50,3523843138706408,fraud_Schmeler Inc,misc_pos,9.63,0.5432
2082,2020-07-04 23:03:21,4292902571056973207,fraud_Jones, Sawayn and Romaguera,misc_net,192.01,0.8375
2101,2020-10-20 03:01:15,3564839259330465,fraud_Schamberger-O'Keefe,grocery_pos,192.01,0.9256
2103,2020-11-24 23:32:46,3520550088202337,fraud_Block-Parisian,misc_net,192.01,0.4497
2107,2020-11-10 23:03:28,3557442674264531,fraud_Boyer-Reichert,shopping_net,192.01,0.6773
2109,2020-06-29 00:13:13,213125815021702,fraud_Morar Inc,grocery_net,14.53,0.7371
2116,2020-06-26 23:35:36,3591919803438423,fraud_Reichert, Shanahan and Hayes,shopping_net,192.01,0.772
2127,2020-10-27 22:06:26,4745996322265,fraud_Durgan-Auer,misc_net,192.01,0.5774
